FundID,Amount,FundCloseDate,FundCloseType,RowID,LastUpdated
14038-03F,78.96729034,,Second Close,7a805e664b776e4102ab2f9372e10638afe5aab65dab13fe3c970549b66c9b3f,12/15/2024
14038-03F,70.58623173,09/16/2015,First Close,272cb8c307a8e84879d1761baa9b879e17ae4032819113f5a7c8b4cb9ac013c9,12/09/2024
14042-71F,140.0,04/06/2017,Final Close,723d3d386057d6e0aecc5852eb57bc0cfd2b5f7464a5cd190646497916070f55,12/09/2024
14146-39F,1250.0,11/04/2014,Final Close,d579eaf528a17227adc440c391f5996308c09fa5570dd36ebe39c873349d53e2,12/09/2024
14203-00F,1000.0,03/20/2014,Final Close,d9a2714299071310eaf0d57c4d5a4abc80ee38033b2e9ed4ce5f65d18475385a,12/14/2024
14259-34F,1538.09718,04/14/2014,Final Close,e7b33333c864fe5c2118febe8eb35bbe912a4e2b5a9f9c4f488cc04fc17e5fd9,12/09/2024
14269-87F,200.0,01/31/2014,First Close,259220e0a2750d9d6b1487f057bf4c33e30f96e9f03883fce7b5104d361079e1,12/09/2024
14269-87F,500.0,04/30/2014,Final Close,7a34c97af6e60e891c72cd49a1f25a488c791c444520e3f08c5c9da636ce9474,12/09/2024
14423-41F,200.0,09/01/2016,Final Close,c26c934a4d0c017b65e19344893f3fd340d039de38e48cf3623ea58c31f3636a,12/09/2024
14423-41F,100.0,07/01/2014,First Close,59e12cb7daa8ec8e64aa95443a68e3a0fc8ed0cb9d1942227847a64784853911,12/09/2024
14431-24F,52.11395933,04/30/2013,Second Close,3f50967c7138d3b468766b82940603171282d8b2a837de1bf33833eccb87341c,12/09/2024
14431-24F,70.85416142,12/10/2014,Final Close,72160ff8e5e12e333c8d6449487ae8a7a04d70d579d181fc726fd7fee05a3f7d,12/09/2024
14431-24F,53.46376115,02/28/2013,First Close,6e89110722cb92941f87fd68921dacd71efae0f098b94a0db9175cfe8789332e,12/09/2024
14664-88F,42.25942554,,First Close,29c7c5c72d3926bd455f2cd0222c4d1cfd5495e31dfd7cdf91f5184b7f1fa576,12/15/2024
14847-85F,220.0,08/24/2015,Final Close,49a320d56a6631151205ad29eaa8163f480f693c4ebc44d66faf6fbcbec5383c,12/09/2024
14851-45F,342.18532757,01/16/2015,Final Close,9561e1433fe27dee91c9894f16efe15780745d8141bcd7d39daf66a214bd8d3d,12/11/2024
14863-06F,100.0,01/12/2015,Final Close,588bdc543fd270de16ee4ac6867633412dab4b5353ab8eb50d35cd18c481ff10,12/09/2024
14873-23F,85.0,09/22/2016,Final Close,f204ed394b905937bfdfb4b5af8e18374e6c5289b41edd5cc633bb9e3ed24ac6,12/09/2024
14896-81F,17.0,07/01/2015,First Close,156789d36def10f5ed501b80683643eaac54ce620cf7d7090c19ce0ff488376f,12/09/2024
14921-47F,50.0,02/21/2015,Final Close,024c293e87633f000d8f70bde140da9bebc531c8263b007774f71c278555096e,12/09/2024
14924-62F,15.0,02/26/2015,Final Close,95923203f9248d2e915eb91769886038c495082f815dc03b52e4cb0bd149e11d,12/09/2024
14934-97F,50.0,01/01/2015,First Close,dfaaf6aab6d2140fb3e7e87209fbc20aa56ec71d73814a087b5957113dcf4074,12/09/2024
14934-97F,,06/01/2016,Final Close,a2d477b39461201e582f8d07d6169d494fc2f31c6c1c7c1a815b116ad0628ea4,12/09/2024
14935-51F,600.0,05/25/2015,Final Close,dd6c44cc9374b5dab45eedf9e5c1057f820b96ee2bae51d602cd4bc054937d4a,12/09/2024
14949-19F,8.37,03/01/2014,Final Close,85d45683f3621f8a895268ace58beb48acfa9ab22519f4e2d47ef42330177972,12/09/2024
15160-15F,55.4172772,10/23/2015,Final Close,d0e727d9e0712a2f8508b6d64a9d91ebc4b2e38ca30e521544e443bfbb21d111,12/09/2024
15172-21F,159.2055,06/25/2015,First Close,9fe366434224f3bc47e6c8b28ddb40564cc2a1b52c8a9e3f67c9856cb80555a9,12/09/2024
15177-52F,93.29994923,01/01/2016,Final Close,ea27a783e0d1d2f7f7d7c78262e9eabe648a5a56ef8b1b13b15910e47b4b19ff,12/09/2024
15189-58F,36.0,10/26/2015,Final Close,044806736f1d4e22421062524f9f629f52a5ab02348aee5a2fcd01aa904d439f,12/09/2024
15212-89F,1.710707,08/20/2015,Final Close,767129dfbf7bdf332e7a8db4b57c1b6f7a3a809a86b0e59d7ed3f1302ee2de28,12/16/2024
15236-92F,0.3091,09/08/2015,Final Close,732b9e29c47acf441d55c23e3e9734740e8fb3d06c57690d1871244462910cf3,12/09/2024
15250-69F,26.63680976,09/01/2013,Final Close,608a15626b5fcecc460072bcd2dd00b4738152ba5491b5181c2a8fe3300b2679,12/09/2024
15264-82F,15.0,09/17/2015,Final Close,93d8eab7c4eb90ba987d3517b8b176dd3cbe84bb88a087da2c7c4ae0591d2970,12/09/2024
15327-19F,404.735,11/05/2015,Final Close,3ca83df252cb0aa0708fff4ad85b09e3a051fb10cf9a71a18292d5ad0300b84f,12/13/2024
15360-22F,2500.0,11/30/2015,Final Close,82877e2442835cfe7296606860876d4d00ca1226647e5fa29cb210b720c14f46,12/09/2024
15403-96F,100.0,12/22/2019,Final Close,cee695505ab12489429801d74361ac5039574b4227cc0b622337a2c7a30cd9af,12/09/2024
15424-39F,343.2,02/06/2018,Final Close,1f51277d0c125d22c2ed636bcb62f1aa67d2da537aa165816f834ec8b1909a0e,12/09/2024
15440-86F,50.0,08/16/2016,Final Close,528de55031ad6a226909cafc4721bc49b32ddf9c34356b0cf6f530cce9b2fee9,12/09/2024
15459-85F,250.0,04/12/2016,Final Close,f3d3f063d59e1c68797d43bf7d204d5b1be0f7b5d2ba4ecfd923acf6957647e5,12/09/2024
15481-36F,715.0,03/08/2016,Final Close,bc315eae485fbeaa50e7caf7dc0ca7ffdcf204dae7a2d29f0a748493c924b40f,12/09/2024
15481-54F,,06/30/2018,Final Close,7c6ba89bff62adde50dbf842236813733c183a3d89e3323ba7f10482914a6d55,12/09/2024
15484-87F,150.0,03/01/2016,Final Close,b1c1bfd47e8c3d293cfd6597d2220f343221ba662b9eee4b750075566e6b1199,12/09/2024
15505-12F,5.69074806,12/31/2014,Final Close,8a516456ed3e93c76622605759ba730c6a171b775b7035c2672078711d108890,12/09/2024
15512-95F,1300.0,03/17/2016,Final Close,abd98f16c6ee235b2d79c774d055c9983b603a89c21377e63cac3659f1194d06,12/09/2024
15529-96F,40.0,,First Close,4289d1af992a2c9391d58915ca16f7581b105c35d3b952f5f81e607317765ffc,12/09/2024
15555-07F,4.91316199,,First Close,9a3dcef71c975c821eaa940772a000c3a94402138b4894bee4d2b3eb41095ffb,12/15/2024
15555-52F,1000.0,04/18/2016,Final Close,7d8c6b1cf4eae0e7e892ae5b2857ab0e6585238be97e3394f57b5ce3f9b5cd54,12/09/2024
15800-68F,75.0,11/30/2016,Final Close,66626b17798eda7522989d85c679a6b01b509da014060e5d60dff748bf832323,12/09/2024
15819-49F,31.31,05/18/2017,Final Close,0fb97bb26dfbc0e755e1f9e091c0ae5d8d21e1afb635c32c8c2a65c8822346d1,12/09/2024
15829-21F,23.6,12/22/2016,Final Close,c0baeb4573f71a7b4a43289fe7f6ce66c80ea3193ac59b1c3180b45b5995c6cf,12/09/2024
15853-78F,,01/27/2017,First Close,61a3668718621b615d8ca8642ce7a4e5a0074d965b4007949457a1911d3e4f24,12/09/2024
15865-21F,8.0,12/31/2017,Final Close,72494cfc03edf415aa11845fc0b7a2f58caa354a588ad40d657e33a463a72230,12/09/2024
15874-93F,5.0,,First Close,da6f7758cc255e24890148fb700060c01599c11c9a6e385292a798c40bb9486b,12/09/2024
15894-91F,25.0,11/17/2016,Final Close,ec63a9f8a14448208eefc2534ac7a2547ccc83501b8fe0525dadb0970dc89377,12/09/2024
15903-82F,21.05794409,,First Close,7e92c4c4bb13caf35830bcfa763c8481cc421b5b8a8b0ac36936df29a7a561f1,12/15/2024
15933-16F,25.3931335,06/01/2019,Final Close,f588a790ad64448c2f17ff54ae9864128b11aa6eada9e4839ddd71072ce9cf84,12/09/2024
15953-68F,26.5,04/30/2018,Final Close,7abd2f297bf4e7f7e8d0bfeefd989289409bb0dbc42df6fb108d18b66c49be47,12/09/2024
15985-90F,200.0,06/01/2017,Final Close,514a7adfb8d88995a0ec9812bd62011b10ab8438a975f2df000e49be0620c1fb,12/09/2024
15997-87F,40.0,06/20/2018,Final Close,7d1d019833711f626a85e5b79e7a6b9ce14bf17cfe3c02640dc3da829d911c36,12/09/2024
16000-84F,181.0,01/23/2018,Final Close,edf7c2199c530bd1060413d1ccfbf2591e7cffc5169c9afa905a6018b137f954,12/09/2024
16016-95F,52.5,07/01/2019,Final Close,f698b2202d55a8e6c727411b21f3fbd6667c7d7bd3f36e99d8580672443afc7c,12/09/2024
16024-87F,3.0,07/12/2017,Final Close,5c47566b74a83b5c4f8b2a53f8540e9b25e023a5e48f5f0c21a6199f6c951cce,12/09/2024
16025-05F,30.0,07/11/2017,Final Close,b07229d4d8964197acae9212c54484a87a9f4f839659edb08bc7e199dba6cff0,12/09/2024
16172-92F,73.0,11/09/2018,First Close,6d1436fbcb23de985a824787ee1e3d1f7a31dff2a9ccf6ad386dfae9ebd42f19,12/09/2024
16187-95F,120.15080676,07/04/2018,Final Close,14d8c19b502e055dbdd0571c0353c3a370fdb330764d5c4f4829e461d658eeaa,12/09/2024
16187-95F,54.83259714,01/20/2017,First Close,165d350f77211fccdd056e224d7e775a8ad91837eba47f7c9084f0ecb6734f9b,12/09/2024
16187-95F,67.05562543,04/26/2017,Second Close,e7b1d44c66427457db5b04eadba7d6d6a47d40957fb8e8351e21c9bc6d3ee835,12/09/2024
16204-15F,13.0,05/28/2018,Final Close,7fa751f0bb2316f03a9d80dd931752ffeb89b90936381c841de0866e7039724c,12/09/2024
16204-15F,10.755,05/04/2018,Interim Close,dec0a6c4b413b5df105238008d5639e79ec278419ca868218c70a87f774416ba,12/09/2024
16219-81F,90.0,02/13/2018,Final Close,04a05b3f212262a138fc43ce87d4aefac737349b0e14da1769e1a1a10da03531,12/09/2024
16237-27F,24.3,12/31/2018,Final Close,3e593018fde80907c892bf67c68758d0f42636318dd4881777ce006997a86e3d,12/09/2024
16237-27F,10.0,03/01/2018,First Close,adde822b44e14ee1d244b47abb3d9f81fcbbcf88dce510368297fcf67791b1e5,12/09/2024
16242-22F,,03/01/2009,Final Close,b7873d57a5519b4e0a65c564bfac531bc4b2145bffa991e919910d9093ddd62d,12/09/2024
16250-95F,37.67,04/26/2019,Final Close,353516b3a71bd7ccf632a741a1786dc9617daf2a93136eb00a426a55451c2047,12/09/2024
16252-48F,3289.0,04/05/2018,Final Close,5b648765a9034c213514ca146565891c976c01da4185d14db0d50212020cc02f,12/14/2024
16261-93F,42.5,12/05/2019,Final Close,f1f9d484df3177b35d17eb5e3c08fdd37f6e858a45c8a4170915e20a7f418847,12/09/2024
16270-39F,92.0,12/05/2018,Final Close,a54cf01623b962336090c82293a98e5452a3252ea82f1e9f622fc21a15502d7b,12/09/2024
16270-66F,55.43892848,03/19/2018,First Close,ce0e0290ddb4587c6b19efcec680df0f735ac8ede4b3b564e0bb4087c908de6e,12/09/2024
16276-96F,15.45727674,09/15/2016,Final Close,ee5c44a2134d5c0e11eb0d5f1111f331259c4f7a07fbb06c6c01752f35fb87ac,12/09/2024
16277-14F,17.56217414,03/31/2017,Final Close,a9497d26e5bf8b29bf73b777d37931737f723850ca90e1f0dea52ca3f5b4256f,12/09/2024
16277-14F,0.72876196,,First Close,899b04c0c6b3514b0f3a3a1b861d93277aeae7bf040e09a7253ec5c56d26d744,12/15/2024
16277-23F,18.31515533,08/21/2016,Final Close,f59655c8fd34ab54a68000e9779cccf203afa385d38afce1b637e4d615f76a28,12/09/2024
16277-32F,15.56752961,11/17/2017,Final Close,82855bc6b1cfb8b181fe6642ff80f25d242569379bf75b617386930a8847e814,12/09/2024
16279-48F,137.955,07/03/2018,Final Close,bdde2e45d8c717123f394cedc7afc9247fcbb822b2673cb6650d9758368d108e,12/09/2024
16296-04F,160.0,05/16/2018,Final Close,f216ca7b3431fdd923937b941c3c1afe605f97372a42724d436895b34835b2f0,12/09/2024
16296-40F,150.0,11/07/2018,Final Close,94d825ce700f7b63fa4b6088e82aa03242317caba8938a4b04bdc6b5dd5d5c3d,12/09/2024
16306-12F,50.0,04/13/2018,Final Close,fa90aa2cbb9362c9068e5ea0e2fb184c3d0d2f023c08aaa4dd0395c242903d0f,12/09/2024
16312-78F,1000.0,10/23/2018,Final Close,09fc6c6425d6ea05f1a22691014a7a8c9a566d33f17b77ff80170ff9f4706a30,12/11/2024
16322-59F,10.0,01/01/2018,Final Close,489f92c84a430ba7f0b50113cb1e2291c5de9dc5619d419c93e31c5da91bf5e8,12/09/2024
16322-95F,185.0,12/01/2019,Final Close,c56151b8075177c28c7687bc47d299ec5800190ae2d86360827be178775533b6,12/09/2024
16356-70F,75.0,,First Close,43e114a4bcb471eab053c409f4d463d844aaa4fe32c36bffde4dfc4eff4fa308,12/09/2024
16357-78F,218.0,04/26/2019,Interim Close,36d9f80498f36843544cef37b766cc4863c74bc7760f6cad0319689f7290615a,12/09/2024
16357-78F,277.0,12/06/2019,Final Close,4fc1a4ca25cf8a9ae826044d1133dd6aba17d3b66c39fca2d49ab97c4a36e5cf,12/09/2024
16403-23F,210.0,07/10/2019,Final Close,f80ab2720ce8d97f2e1783e18d79455885f363bff2c30aba0ab754adbc44948d,12/09/2024
16411-69F,460.0,10/16/2018,Final Close,745720fa470595ddf0cd3dd187075f1c70bd5a254c864d67f5ee95587e0e0431,12/09/2024
16415-29F,30.0,08/15/2018,Final Close,a9c9d891fc174aaeb7052c6b175a67a783452b5f191d04204dfd52355a331227,12/09/2024
16441-03F,60.0,12/03/2019,Final Close,40194529e06327e8e26f7e8dd44d3a893308b52e62d1ace3074ddc3dc8b68bb5,12/09/2024
16441-57F,58.0,06/30/2021,Final Close,72cf8e67b60b8607b6e05cda54b785f32f5bde2b5b3917f7f94fc265746a93a5,12/09/2024
16468-66F,45.0,10/16/2018,Final Close,d638e7cbe28be4e7af56a899c02472bb96cc2187e948fea5b95bd6a426e465a1,12/09/2024
16471-18F,3750.0,10/22/2018,Final Close,959baf7afa2a63b9799cc7c04b1fc2b948ca95af05608676d6601642cebc5730,12/09/2024
16484-05F,,12/01/2018,First Close,b98a385264aecf53df4b758810d180b779c76f387c8f39b98287a692dd4f9e0f,12/09/2024
16498-90F,50.0,11/25/2018,Final Close,002dacca8618b7e3b7095e3ddcd744dd8726eaa7689db2403b269d3faf54e393,12/09/2024
16500-79F,100.0,11/28/2018,Final Close,415e49a317db24e0bf743bd47f3e8a86eeb466b9cf6f3cf25f5bf1d281953c77,12/09/2024
16514-92F,23.5,12/14/2018,Final Close,084a52708539cd8b30f17ac5082a7a2b525a8d5137341584c2a707b8dd07ad03,12/09/2024
16550-47F,25.0,03/01/2018,Final Close,b6668ce8a8b2a9b386109822697e741e972875b0a86e6487fedd47b285debb62,12/09/2024
16551-91F,,12/31/2017,Final Close,3cccc4a11fa924388fa3dc9ba65d4fb89c387efd96529268863dac1934fc75c4,12/09/2024
16558-48F,207.68817915,02/25/2020,Final Close,6ff6bb78b7d7d2fea4ba852b1a42fcf2edcfadbf1c8f5e36d4ebade9ed29528c,12/09/2024
16573-33F,1200.0,06/17/2020,Final Close,a98621af201ab44139159c154155495cfc6f6e15f1324e7cc8398868f9806b7b,12/09/2024
16580-80F,477.0,03/31/2019,Second Close,4b32e450412e194b14564195a7f9516b18d48801f24b922b8437353b6fb05f95,12/09/2024
16580-80F,475.0,03/27/2019,First Close,f506ec9e92d841352dfd8167c3174b7a8a58e13bbd02fad5f4a96fbef063cb2d,12/09/2024
16580-80F,1177.0,04/26/2021,Final Close,e772be89965811a83a2258008332d54c35ec28f331c3115c0247e2d33e5460de,12/09/2024
16580-89F,10.0,12/31/2020,Final Close,eff2bd0157fa880b204a76923b1905d5d2f9470de9a7c620ba13bd645e131af3,12/09/2024
16580-89F,4.8,01/16/2020,First Close,1e4dc9a4c6e157cf26cb8e55a62ab75fdc31936d491332064be2320f3ea6d7e9,12/09/2024
16581-79F,18.0,06/10/2019,Final Close,cf3a532ed85af29813b5013b12114bdaca6cd474e69ced68be79a2a8bc791149,12/09/2024
16592-86F,24.6,06/20/2019,First Close,a7241d63ea00d5f15a7858b17754f7eebf3b655f9582f184a390ec45a7859e89,12/09/2024
16602-76F,275.0,05/20/2019,Final Close,c924e74c8b20a40f22928253e43850f28e22be6c0b7e17826159c22f06a34d7e,12/09/2024
16604-56F,2000.0,09/29/2020,Final Close,87e4c3a8da95e9cfc70f2f3725ac2eb7b9e8083308989a0bf998361ec817a02a,12/09/2024
16606-63F,840.016571,07/17/2019,Final Close,385242c24ff42d19d9ba6905dfd91592d6d425f180fcfdd0acd293ad71ec09cc,12/09/2024
16612-03F,84.754166,12/31/2019,Final Close,621d81070684c2b1ae5d5855fd7ea2ffa6ea04aa6203d6f31e3a40f20287a065,12/09/2024
16618-24F,33.6,11/04/2020,Final Close,efcd1dc8ae1ba3a406a512924018d77ce845da05f2d2f52e540ba4cebdfb95eb,12/09/2024
16683-31F,,11/04/2019,First Close,013d72466e71d3fa378955a6fe320e81b4851bef2603a21694072d7c688a6122,12/09/2024
16683-31F,74.07740216,01/10/2020,Final Close,ac08438b61003ae66712c9a9ae33e15f16c43ff3cf8e996a56cbef37cbb9b019,12/09/2024
16700-50F,,01/25/2020,Final Close,07673a874c071ec03ce1ea5d305aa56ff64912d6615da676ed674836b0e7b9b8,12/09/2024
16700-50F,,10/20/2020,First Close,73b30411cc7ea6cb92b401163a03f72855b3c2d36712de0b9244dc01abde6520,12/09/2024
16712-83F,800.0,08/01/2019,Final Close,256c12149ea282c146c4d14d20a95db7ddb611bf81e1b12eda034089816f12eb,12/09/2024
16713-82F,5.0,06/21/2007,Final Close,f859fa0a609b662c4edb21dab8d7d59ba5f7a66e85c024b8d368d895d6366584,12/09/2024
16740-73F,1100.0,12/31/2018,Final Close,dbfa01691c32c62cb1cbcc222e016da1571877920043d838d2643950d1d53be6,12/09/2024
16748-56F,80.0,12/15/2020,Final Close,b9b09615038bdca21933e06e0ab50e3cb1e1ad2751aeb5e381063515f4fc6160,12/09/2024
16752-61F,375.0,08/29/2019,Final Close,dbbfe45c96a1d588bbf776f4762216029b5c60379de9edb3b356681395796c58,12/09/2024
16752-70F,225.0,08/29/2019,Final Close,6043e738760cbcfc54afab08db9468c68953cebf3fa22024011ee5f49876f56a,12/09/2024
17113-33F,350.0,02/26/2020,Final Close,4a903fb21cbf5a5725bbbc2471f88aac474a01be80cde2c7e746054fe8041b99,12/09/2024
17122-51F,20.0,06/15/2020,First Close,85242084dfab60578ad6fff158d0ba282c9262566f4bdc996ab4127fc60ea1f3,12/09/2024
17122-51F,50.0,02/27/2020,Final Close,f6f06a0af4deb7092008912915f713bdf83a2cb94c1cb7bde8f92f8f131a2679,12/09/2024
17336-53F,,06/10/2015,First Close,e6798526e19654abe2ee33e7bc63a44b59c9835372496ffe50046ca5cea22f29,12/09/2024
17426-35F,14.60154217,12/31/2020,Final Close,6522a8cae461f7dd007e67074134c90082ac7bfdd12816317212f5faebef5d10,12/09/2024
17524-45F,189.0,07/01/2018,Final Close,aa13e7dfb234285a50d39d2a0932260c6aba61f25f5eae9734772aeb39fd2a14,12/09/2024
17532-91F,118.63418832,04/20/2021,Final Close,47fae16b540cd8b5202392e2211b657c48a664f6600eeb4584d5c222b3a2dfbd,12/09/2024
17532-91F,55.2682833,03/27/2020,First Close,17dbbc65d67874503192f66d0f9863edb52c635a3fb97ad3e064d7d4fa954bcf,12/09/2024
17573-50F,100.0,07/09/2020,First Close,4fc9775f007b41d4562c43ed18d6e1a6a4422f4ce1777daaea0f1899409f1e64,12/09/2024
17573-50F,1200.0,10/05/2021,Final Close,9d9f02c2ffbb05478131f64b27cfc39115c5586e9734797c6a62ce58b7db5969,12/09/2024
17581-96F,450.0,01/27/2021,Final Close,915170f6b2a00c0b8ad17a7d1d12fb8eaaed0b04dc8c4134b7a372435f5df93f,12/09/2024
17594-02F,1000.0,10/15/2021,Final Close,af331adc49660267aca0432eb3a007723720edee60d0aef3818e837036a5e131,12/09/2024
17607-34F,361.35856366,06/30/2021,Final Close,aad65e5aedfb9e1b92a491b262ddec133701408e718102f46127f386a8491f68,12/09/2024
17624-17F,57.7,12/13/2021,Final Close,1a309f39e77e6cf4c48b554b153a623864589e203ccc01ac012a425fd4baa0ff,12/09/2024
17624-17F,50.0,,First Close,8336d557277126cd344a183fbf4d8745a08ba0a5b02bc416ed2d504690ad5cbe,12/09/2024
17630-65F,14.0,,Final Close,284e6506d7ceb6129ec2128462f3fc6595f9e94aa64235c100b80cb2505e651a,12/09/2024
17637-31F,82.0,04/29/2024,Second Close,82713615af1d1b80eadcc367bd96d264e8cabd8079cc438d455cb7315baa857f,12/09/2024
17637-31F,50.0,04/29/2022,First Close,018aa1a29ca5ee1821d2e95d391c65d10034c37a3e75ed7c1af79550426a4754,12/09/2024
17637-94F,25.0,12/22/2020,Second Close,80219fba7b2ce714b33e52b40caf3b4bc9a7dc066910cd8d10a8be4b902e0d6c,12/09/2024
17637-94F,17.2,08/27/2020,First Close,fab438658333ede56468d4b3439ef5c6f3fd49d5f3addbfe0bd0400d1dbc29da,12/09/2024
18022-33F,60.0,12/31/2019,Final Close,3758224774434790753c175966cebc3219c3b05cce819477c02394fb2a40e051,12/09/2024
18046-09F,,12/31/2016,Final Close,af37568a04fbc7e5f5565f2d52cc6a7ac294a8b45456c11c8b2954bf8ba94003,12/09/2024
18061-12F,117.7018017,10/04/2020,Final Close,6c6125313660ff06a9601ac8e2cc6c67246d3789984e85acbd569c835e0b157e,12/09/2024
18063-91F,1910.0,01/28/2021,Final Close,0c8660d0399c67204e9b905298c26a3ab7036e7f919b857b7a7c5a846ee41590,12/09/2024
18064-00F,610.0,01/28/2021,Final Close,7b07a0359f7087caf20110a33ad63b30b815cca5bb5d6c1f4167ce6b821486c7,12/09/2024
18077-68F,11.1,04/05/2021,Final Close,0622feae2b2171cd05c28a5f2e073c43a7eba3d44ef00acfec3f1a9c4f38f651,12/09/2024
18110-17F,50.0,,First Close,bb2314aa7bb5e8a619bf4af27164609c4357dd6fa0fbfe72a27617ff0ed32977,12/09/2024
18110-17F,100.0,06/14/2021,Final Close,d3ebb62b1b20408fb9d4bb657467d0460344ff05be95cdbd98cff2d0474d9701,12/09/2024
18110-53F,560.2582299,10/19/2020,Final Close,45ab5a9c8fcc619a78331a2751ebdf4445c728fb12d7c974b7bbb1f4efbc8070,12/09/2024
18123-94F,100.0,02/02/2021,Final Close,d34b7c19b7b16639fe7c450a5f7b0144d551daf3e22b0677b2579b5232991c8e,12/09/2024
18152-65F,60.83975903,12/31/2020,Final Close,9785ba24ae058360f8afb6ee970b377cf25721b647c21494995c05403b191a8b,12/09/2024
18164-89F,500.0,11/18/2020,Final Close,dece48aefb415b0ba3687a117dc5ffa2d4100f3ebdd5a322ee228c2aa56e8d54,12/09/2024
18170-11F,100.0,11/19/2020,Final Close,60434517a419b1f627e1c58d1c955a2f76d7a165c81f315d7a45ffd4d11f4223,12/09/2024
18170-38F,1341.333333,11/20/2020,Final Close,6c7f1dcf2c01529d685a1a35143bc9fc37a0919965923e233b21db6d4f04f621,12/10/2024
18220-15F,1.6,06/30/2019,First Close,92ba8e119868ae295b0f4edddc95756f15a02159271b4e0e57f8a2f5f66fc189,12/09/2024
18222-31F,115.20704955,06/09/2020,First Close,b7abaee52f8b17f1058c700d649ca9c71005bb5304aa2b87b3329df295fca52f,12/09/2024
18244-27F,1.75,01/03/2020,First Close,2c6e0e6259e933c96f87be793f7072b44f628d824f759281b4dff40936ce41ae,12/09/2024
18276-76F,1400.0,05/13/2021,Final Close,96a6e2d9112f6d788275eb94ebe86afb6b272e133fcc25dbe44e71d02e6c7d25,12/09/2024
18277-48F,350.0,03/03/2021,Final Close,dcae9ac2453659a9b13ba3e51deadb9a129540d3105b92984f02681cb036133d,12/09/2024
18286-48F,500.0,02/11/2021,Final Close,54d6dda6e861a319effec10ceb8ee759682fc37aa3dfe11d7eaa23ad56798d0c,12/09/2024
18309-43F,300.0,09/28/2021,Final Close,752c9a433323c992905e35840599b524fc42c2853a7720ee99f84550a41321cd,12/10/2024
18311-14F,72.0,02/04/2021,Final Close,e01d6273b527de4b1bf738ac47aa2e2ae22388231a50e590fc181538e859c908,12/09/2024
18312-49F,56.51175539,12/31/2021,Final Close,6deb43527a777575baab2b9f28db6026de430b4857fa37500cdfd527c2c30af0,12/09/2024
18320-14F,30.0,02/09/2021,First Close,a948bbeea788c9798a263a7b52542a95eb816f091ab57001086d065fa5d53424,12/09/2024
18320-59F,139.41729766,02/08/2021,Final Close,209c7a0ae71ec0c94eeb2dc01b8431e557fc963bb4ae04f4a91be262ca4dcdd6,12/09/2024
18350-11F,29.77537457,09/29/2022,Final Close,90117b44c4fc5820ebc0b2faef16f9fcf05be5e4c4bd36cd00c6feffb37106e2,12/09/2024
18353-98F,312.81149839,10/12/2021,Final Close,cbbbc066cd67560a4389b2d9ec3a18a7db2647e5e4823b59a4f55a30b9d11ebc,12/09/2024
18353-98F,157.29212333,02/23/2021,First Close,50921bc8ad6eb7b969c396281c61617d659eb488c0081968f483d390a049a267,12/09/2024
18370-27F,11.0,03/05/2021,First Close,ef548dc336af59fe7b700d2d6e6ef9c5cb6d9a9aa3911b66d10cebb4a7c92894,12/09/2024
18375-04F,250.0,05/27/2021,Final Close,36e66e393c63c946e1e0695706009edae3b9530549c89943ca4e445eb677505b,12/10/2024
18378-46F,10.0,03/01/2020,Final Close,de680648ac9f5e727bdd16b2ff40d60881904a890839066da90397e2484de067,12/09/2024
18559-54F,50.0,,Second Close,4cf9a7480056c64946ae91a0ee36cbfc632fc23a4091617da13ef3c827e5a941,12/09/2024
18559-54F,15.0,04/30/2021,First Close,18733aa580a98d2d495759df18fb3673d106d68196c0e3d47e94c631a3caaa84,12/09/2024
18577-00F,,12/01/2020,Final Close,f94fbf6d9e6eb22ca75ca03ce4cc06b9b19320b3c4c2c86849de86a7c1ba6145,12/09/2024
18581-41F,1.4,,First Close,13c0993e15dea95658da54b06a59a53dbdaca2f8d4615170d13f9b52b5279c15,12/09/2024
18581-59F,1.25,,First Close,5fb0b6cdab11780d490a6c81aff1e1b9b3374187cf566769120a0d78c433bffa,12/09/2024
18600-76F,180.0,11/22/2021,First Close,281eb78b812a5d6cdbc926f6ed55abd60b047b8909a9de51c0271d0a3d1229e4,12/09/2024
18626-68F,23.0,04/28/2021,Final Close,25326e7b7abdf022e40d536dd804a745349486051e35f1f5d5e09ca6bb24075a,12/09/2024
18644-32F,169.0,07/20/2021,Final Close,544c748680654afb3931be36e89c4b41b52b80b6e4a411b4cbb8ff004a60a601,12/09/2024
19034-83F,450.0,10/05/2021,Final Close,95e1ebb88dbe432be0d2cb81a5d72f75961ededc28fd8f111d61d6079d34ddc2,12/09/2024
19113-04F,125.0,,First Close,223b0d31ed9df6e31aa93ac38f838b262dc92ac8eabbac8786b6f0746e719137,12/09/2024
19123-03F,4.8,01/01/2021,Final Close,177655e0554b4f6b013ef6e146a1f1cdc58952b5bcfb740b38337d137c6e41c7,12/09/2024
19149-49F,332.0,11/08/2022,Final Close,c417bb16dee71c165b718362c5036b11f312731ec87cf2a62daa165a7634a4f7,12/09/2024
19158-04F,150.0,12/18/2021,Final Close,d989d07e1db796a4fbf95d0f66d58da24c847a6744e8f46296323d502ce3115b,12/09/2024
19170-10F,400.0,01/31/2022,Final Close,a9f87282028cb6c980edcde8ef874945045dfca8cf3667e150f0544c848fa4c0,12/09/2024
